DATE,TICKER,PRC,Sector
2010-11-05,NTRS,51.88,Financial
2010-11-08,NTRS,51.3,Financial
2010-11-09,NTRS,50.53,Financial
2010-11-10,NTRS,51.44,Financial
2010-11-11,NTRS,51.2,Financial
2010-11-12,NTRS,50.6,Financial
2010-11-15,NTRS,51.3,Financial
2010-11-16,NTRS,50.59,Financial
2010-11-17,NTRS,50.43,Financial
2010-11-18,NTRS,51.05,Financial
2010-11-19,NTRS,51.17,Financial
2010-11-22,NTRS,50.86,Financial
2010-11-23,NTRS,50.34,Financial
2010-11-24,NTRS,51.17,Financial
2010-11-26,NTRS,50.73,Financial
2010-11-29,NTRS,50.59,Financial
2010-11-30,NTRS,50.3,Financial
2010-12-01,NTRS,51.52,Financial
2010-12-02,NTRS,52.99,Financial
2010-12-03,NTRS,52.82,Financial
2010-12-06,NTRS,52.64,Financial
2010-12-07,NTRS,52.51,Financial
2010-12-08,NTRS,52.55,Financial
2010-12-09,NTRS,53.6,Financial
2010-12-10,NTRS,54.1,Financial
2010-12-13,NTRS,54.46,Financial
2010-12-14,NTRS,54.5,Financial
2010-12-15,NTRS,54.15,Financial
2010-12-16,NTRS,54.7,Financial
2010-12-17,NTRS,54.26,Financial
2010-12-20,NTRS,54.25,Financial
2010-12-21,NTRS,54.9,Financial
2010-12-22,NTRS,55.73,Financial
2010-12-23,NTRS,55.3,Financial
2010-12-27,NTRS,55.58,Financial
2010-12-28,NTRS,55.7,Financial
2010-12-29,NTRS,55.51,Financial
2010-12-30,NTRS,55.5,Financial
2010-12-31,NTRS,55.41,Financial
2010-01-04,AIG,29.89,Financial
2010-01-05,AIG,29.33,Financial
2010-01-06,AIG,29.14,Financial
2010-01-07,AIG,28.58,Financial
2010-01-08,AIG,29.34,Financial
2010-01-11,AIG,29.63,Financial
2010-01-12,AIG,28.46,Financial
2010-01-13,AIG,29.06,Financial
2010-01-14,AIG,28.6,Financial
2010-01-15,AIG,28.06,Financial
2010-01-19,AIG,28.25,Financial
2010-01-20,AIG,27.96,Financial
2010-01-21,AIG,27.55,Financial
2010-01-22,AIG,26.5,Financial
2010-01-25,AIG,26.09,Financial
2010-01-26,AIG,24.4,Financial
2010-01-27,AIG,24.91,Financial
2010-01-28,AIG,24.16,Financial
2010-01-29,AIG,24.23,Financial
2010-02-01,AIG,23.96,Financial
2010-02-02,AIG,23.97,Financial
2010-02-03,AIG,23.79,Financial
2010-02-04,AIG,22.59,Financial
2010-02-05,AIG,22.41,Financial
2010-02-08,AIG,22.16,Financial
2010-02-09,AIG,23.14,Financial
2010-02-10,AIG,26.92,Financial
2010-02-11,AIG,26.3,Financial
2010-02-12,AIG,26.82,Financial
2010-02-16,AIG,27.43,Financial
2010-02-17,AIG,26.9,Financial
2010-02-18,AIG,26.71,Financial
2010-02-19,AIG,26.53,Financial
2010-02-22,AIG,28.43,Financial
2010-02-23,AIG,26.76,Financial
2010-02-24,AIG,27.99,Financial
2010-02-25,AIG,27.51,Financial
2010-02-26,AIG,24.77,Financial
2010-03-01,AIG,25.78,Financial
2010-03-02,AIG,25.03,Financial
2010-03-03,AIG,24.88,Financial
2010-03-04,AIG,26.71,Financial
2010-03-05,AIG,28.08,Financial
2010-03-08,AIG,29.1,Financial
2010-03-09,AIG,32.77,Financial
2010-03-10,AIG,36.24,Financial
2010-03-11,AIG,35.11,Financial
2010-03-12,AIG,34.23,Financial
2010-03-15,AIG,34.32,Financial
2010-03-16,AIG,33.61,Financial
2010-03-17,AIG,34.41,Financial
2010-03-18,AIG,34.64,Financial
2010-03-19,AIG,34.8,Financial
2010-03-22,AIG,33.39,Financial
2010-03-23,AIG,33.28,Financial
2010-03-24,AIG,33.17,Financial
2010-03-25,AIG,34.51,Financial
2010-03-26,AIG,34.21,Financial
2010-03-29,AIG,34.45,Financial
2010-03-30,AIG,34.19,Financial
2010-03-31,AIG,34.14,Financial
2010-04-01,AIG,34.11,Financial
2010-04-05,AIG,35.06,Financial
2010-04-06,AIG,35.91,Financial
2010-04-07,AIG,39.69,Financial
2010-04-08,AIG,37.59,Financial
2010-04-09,AIG,38.14,Financial
2010-04-12,AIG,41.22,Financial
2010-04-13,AIG,40.15,Financial
2010-04-14,AIG,39.74,Financial
2010-04-15,AIG,39.98,Financial
2010-04-16,AIG,39.15,Financial
2010-04-19,AIG,39.09,Financial
2010-04-20,AIG,41.63,Financial
2010-04-21,AIG,40.9,Financial
2010-04-22,AIG,43.25,Financial
2010-04-23,AIG,44.38,Financial
2010-04-26,AIG,44.51,Financial
2010-04-27,AIG,37.37,Financial
2010-04-28,AIG,39.51,Financial
2010-04-29,AIG,40.23,Financial
2010-04-30,AIG,38.9,Financial
2010-05-03,AIG,39.54,Financial
2010-05-04,AIG,38.25,Financial
2010-05-05,AIG,37.7,Financial
2010-05-06,AIG,36.75,Financial
2010-05-07,AIG,38.7,Financial
2010-05-10,AIG,40.98,Financial
2010-05-11,AIG,42.89,Financial
2010-05-12,AIG,41.4,Financial
2010-05-13,AIG,40.65,Financial
2010-05-14,AIG,39.72,Financial
2010-05-17,AIG,39,Financial
2010-05-18,AIG,37.78,Financial
2010-05-19,AIG,37.33,Financial
2010-05-20,AIG,34.81,Financial
2010-05-21,AIG,35.96,Financial
2010-05-24,AIG,34.53,Financial
2010-05-25,AIG,34.49,Financial
2010-05-26,AIG,34.05,Financial
2010-05-27,AIG,36.46,Financial
2010-05-28,AIG,35.38,Financial
2010-06-01,AIG,34.25,Financial
2010-06-02,AIG,35.06,Financial
2010-06-03,AIG,35.2,Financial
2010-06-04,AIG,34.75,Financial
2010-06-07,AIG,34.08,Financial
2010-06-08,AIG,34.31,Financial
2010-06-09,AIG,34.22,Financial
2010-06-10,AIG,35.3,Financial
2010-06-11,AIG,35.08,Financial
2010-06-14,AIG,37.09,Financial
2010-06-15,AIG,37.88,Financial
2010-06-16,AIG,37.87,Financial
2010-06-17,AIG,37.77,Financial
2010-06-18,AIG,37.91,Financial
2010-06-21,AIG,38.76,Financial
2010-06-22,AIG,38.27,Financial
2010-06-23,AIG,37.81,Financial
2010-06-24,AIG,36.77,Financial
2010-06-25,AIG,36.95,Financial
2010-06-28,AIG,36.38,Financial
2010-06-29,AIG,34.52,Financial
2010-06-30,AIG,34.44,Financial
2010-07-01,AIG,33.88,Financial
2010-07-02,AIG,33.1,Financial
2010-07-06,AIG,33.71,Financial
2010-07-07,AIG,35.34,Financial
2010-07-08,AIG,35.51,Financial
2010-07-09,AIG,35.9,Financial
2010-07-12,AIG,35.57,Financial
2010-07-13,AIG,37.99,Financial
2010-07-14,AIG,37.53,Financial
2010-07-15,AIG,37.38,Financial
2010-07-16,AIG,35.64,Financial
2010-07-19,AIG,35.39,Financial
2010-07-20,AIG,36.31,Financial
2010-07-21,AIG,35.31,Financial
2010-07-22,AIG,36.49,Financial
2010-07-23,AIG,36.77,Financial
2010-07-26,AIG,38.7,Financial
2010-07-27,AIG,39.15,Financial
2010-07-28,AIG,39.03,Financial
2010-07-29,AIG,38.97,Financial
2010-07-30,AIG,38.47,Financial
2010-08-02,AIG,40.04,Financial
2010-08-03,AIG,39.59,Financial
2010-08-04,AIG,40.02,Financial
2010-08-05,AIG,39.9,Financial
2010-08-06,AIG,40.93,Financial
2010-08-09,AIG,41.64,Financial
2010-08-10,AIG,40.19,Financial
2010-08-11,AIG,37.84,Financial
2010-08-12,AIG,37.1,Financial
2010-08-13,AIG,36.67,Financial
2010-08-16,AIG,35.96,Financial
2010-08-17,AIG,36.42,Financial
2010-08-18,AIG,36.83,Financial
2010-08-19,AIG,35.55,Financial
2010-08-20,AIG,35.17,Financial
2010-08-23,AIG,35.04,Financial
2010-08-24,AIG,34.27,Financial
2010-08-25,AIG,34.4,Financial
2010-08-26,AIG,33.99,Financial
2010-08-27,AIG,35.2,Financial
2010-08-30,AIG,34,Financial
2010-08-31,AIG,33.93,Financial
2010-09-01,AIG,35.66,Financial
2010-09-02,AIG,35.92,Financial
2010-09-03,AIG,36.7,Financial
2010-09-07,AIG,35.57,Financial
2010-09-08,AIG,36.28,Financial
2010-09-09,AIG,36.29,Financial
2010-09-10,AIG,36.35,Financial
2010-09-13,AIG,36.92,Financial
2010-09-14,AIG,36.13,Financial
2010-09-15,AIG,36.16,Financial
2010-09-16,AIG,35.71,Financial
2010-09-17,AIG,35.64,Financial
2010-09-20,AIG,36.6,Financial
2010-09-21,AIG,36.61,Financial
2010-09-22,AIG,35.67,Financial
2010-09-23,AIG,35.07,Financial
2010-09-24,AIG,36.47,Financial
2010-09-27,AIG,37.13,Financial
2010-09-28,AIG,37.32,Financial
2010-09-29,AIG,37.45,Financial
2010-09-30,AIG,39.1,Financial
2010-10-01,AIG,38.86,Financial
2010-10-04,AIG,39.28,Financial
2010-10-05,AIG,39.94,Financial
2010-10-06,AIG,40.74,Financial
2010-10-07,AIG,40.47,Financial
2010-10-08,AIG,40.91,Financial
2010-10-11,AIG,41.04,Financial
2010-10-12,AIG,41.78,Financial
2010-10-13,AIG,42.71,Financial
2010-10-14,AIG,41.94,Financial
2010-10-15,AIG,41.47,Financial
2010-10-18,AIG,42.26,Financial
2010-10-19,AIG,41.01,Financial
2010-10-20,AIG,41.61,Financial
2010-10-21,AIG,41.28,Financial
2010-10-22,AIG,41.56,Financial
2010-10-25,AIG,41.1,Financial
2010-10-26,AIG,42.03,Financial
2010-10-27,AIG,41.82,Financial
2010-10-28,AIG,41.98,Financial
2010-10-29,AIG,42.01,Financial
2010-11-01,AIG,41.92,Financial
2010-11-02,AIG,42.12,Financial
2010-11-03,AIG,43.57,Financial
2010-11-04,AIG,44.74,Financial
2010-11-05,AIG,45.61,Financial
2010-11-08,AIG,44.63,Financial
2010-11-09,AIG,42.86,Financial
2010-11-10,AIG,42.99,Financial
2010-11-11,AIG,42.51,Financial
2010-11-12,AIG,41.81,Financial
2010-11-15,AIG,42.42,Financial
2010-11-16,AIG,41.71,Financial
2010-11-17,AIG,41.78,Financial
2010-11-18,AIG,42.56,Financial
2010-11-19,AIG,42.73,Financial
2010-11-22,AIG,42.14,Financial
2010-11-23,AIG,40.85,Financial
2010-11-24,AIG,41.76,Financial
2010-11-26,AIG,41.25,Financial
2010-11-29,AIG,41.53,Financial
2010-11-30,AIG,41.29,Financial
2010-12-01,AIG,42.28,Financial
2010-12-02,AIG,42.88,Financial
2010-12-03,AIG,43.76,Financial
2010-12-06,AIG,43.6,Financial
2010-12-07,AIG,43.95,Financial
2010-12-08,AIG,42.22,Financial
2010-12-09,AIG,47.78,Financial
2010-12-10,AIG,48.95,Financial
2010-12-13,AIG,48.52,Financial
2010-12-14,AIG,51.77,Financial
2010-12-15,AIG,51.19,Financial
2010-12-16,AIG,52.1,Financial
2010-12-17,AIG,52.56,Financial
2010-12-20,AIG,53.42,Financial
2010-12-21,AIG,55.18,Financial
2010-12-22,AIG,55.76,Financial
2010-12-23,AIG,54.33,Financial
2010-12-27,AIG,59.38,Financial
2010-12-28,AIG,58.93,Financial
2010-12-29,AIG,57.27,Financial
2010-12-30,AIG,57.53,Financial
2010-12-31,AIG,57.62,Financial
2010-01-04,MS,30.91,Financial
2010-01-05,MS,32.04,Financial
2010-01-06,MS,32.45,Financial
2010-01-07,MS,32.92,Financial
2010-01-08,MS,32.25,Financial
2010-01-11,MS,32.04,Financial
2010-01-12,MS,31.13,Financial
2010-01-13,MS,31.26,Financial
2010-01-14,MS,31.2,Financial
2010-01-15,MS,30.38,Financial
2010-01-19,MS,31.16,Financial
2010-01-20,MS,30.63,Financial
2010-01-21,MS,29.34,Financial
2010-01-22,MS,27.8,Financial
2010-01-25,MS,27.74,Financial
2010-01-26,MS,27.33,Financial
2010-01-27,MS,27.95,Financial
2010-01-28,MS,27.49,Financial
2010-01-29,MS,26.78,Financial
2010-02-01,MS,27.56,Financial
2010-02-02,MS,28.06,Financial
2010-02-03,MS,27.89,Financial
2010-02-04,MS,26.63,Financial
2010-02-05,MS,27.26,Financial
2010-02-08,MS,26.6,Financial
2010-02-09,MS,27.13,Financial
2010-02-10,MS,27.51,Financial
2010-02-11,MS,27.12,Financial
2010-02-12,MS,27.16,Financial
2010-02-16,MS,27.82,Financial
2010-02-17,MS,27.39,Financial
2010-02-18,MS,27.26,Financial
2010-02-19,MS,27.41,Financial
2010-02-22,MS,27.71,Financial
2010-02-23,MS,27.15,Financial
2010-02-24,MS,27.83,Financial
2010-02-25,MS,27.74,Financial
2010-02-26,MS,28.18,Financial
2010-03-01,MS,28.19,Financial
2010-03-02,MS,28.7,Financial
2010-03-03,MS,28.32,Financial
2010-03-04,MS,29.2,Financial
2010-03-05,MS,29.41,Financial
2010-03-08,MS,29.58,Financial
2010-03-09,MS,29.05,Financial
2010-03-10,MS,29.97,Financial
2010-03-11,MS,30.02,Financial
2010-03-12,MS,29.91,Financial
2010-03-15,MS,29.64,Financial
2010-03-16,MS,30.31,Financial
2010-03-17,MS,30.28,Financial
2010-03-18,MS,30.08,Financial
2010-03-19,MS,29.63,Financial
2010-03-22,MS,29.6,Financial
2010-03-23,MS,29.53,Financial
2010-03-24,MS,29.37,Financial
2010-03-25,MS,28.91,Financial
2010-03-26,MS,28.85,Financial
2010-03-29,MS,29.43,Financial
2010-03-30,MS,29.21,Financial
2010-03-31,MS,29.29,Financial
2010-04-01,MS,29.2,Financial
2010-04-05,MS,29.29,Financial
2010-04-06,MS,29.36,Financial
2010-04-07,MS,30.02,Financial
2010-04-08,MS,30.88,Financial
2010-04-09,MS,30.98,Financial
2010-04-12,MS,30.93,Financial
2010-04-13,MS,30.48,Financial
2010-04-14,MS,31.14,Financial
2010-04-15,MS,30.88,Financial
2010-04-16,MS,29.16,Financial
2010-04-19,MS,29.56,Financial
2010-04-20,MS,30.45,Financial
2010-04-21,MS,31.68,Financial
2010-04-22,MS,31.9,Financial
2010-04-23,MS,31.94,Financial
2010-04-26,MS,30.94,Financial
2010-04-27,MS,29.93,Financial
2010-04-28,MS,30.33,Financial
2010-04-29,MS,31.31,Financial
2010-04-30,MS,30.22,Financial
2010-05-03,MS,30.43,Financial
2010-05-04,MS,29.49,Financial
2010-05-05,MS,29.29,Financial
2010-05-06,MS,27.64,Financial
2010-05-07,MS,27.75,Financial
2010-05-10,MS,28.86,Financial
2010-05-11,MS,28.38,Financial
2010-05-12,MS,27.8,Financial
2010-05-13,MS,27.62,Financial
2010-05-14,MS,27.08,Financial
2010-05-17,MS,27.11,Financial
2010-05-18,MS,26.73,Financial
2010-05-19,MS,27.04,Financial
2010-05-20,MS,25.64,Financial
2010-05-21,MS,27.11,Financial
2010-05-24,MS,25.75,Financial
2010-05-25,MS,26.11,Financial
2010-05-26,MS,26.53,Financial
2010-05-27,MS,27.66,Financial
2010-05-28,MS,27.11,Financial
2010-06-01,MS,26.13,Financial
2010-06-02,MS,27.18,Financial
2010-06-03,MS,26.85,Financial
2010-06-04,MS,25.99,Financial
2010-06-07,MS,25.29,Financial
2010-06-08,MS,25.59,Financial
2010-06-09,MS,25.13,Financial
2010-06-10,MS,25.59,Financial
2010-06-11,MS,26,Financial
2010-06-14,MS,25.33,Financial
2010-06-15,MS,25.95,Financial
2010-06-16,MS,25.77,Financial
2010-06-17,MS,25.32,Financial
2010-06-18,MS,25.7,Financial
2010-06-21,MS,25.61,Financial
2010-06-22,MS,25.18,Financial
2010-06-23,MS,25.03,Financial
2010-06-24,MS,24.26,Financial
2010-06-25,MS,25.01,Financial
2010-06-28,MS,24.52,Financial
2010-06-29,MS,23.45,Financial
2010-06-30,MS,23.21,Financial
2010-07-01,MS,23.09,Financial
2010-07-02,MS,22.83,Financial
2010-07-06,MS,22.97,Financial
2010-07-07,MS,23.95,Financial
2010-07-08,MS,24.2,Financial
2010-07-09,MS,24.7,Financial
2010-07-12,MS,24.56,Financial
2010-07-13,MS,25.66,Financial
2010-07-14,MS,25.54,Financial
2010-07-15,MS,25.59,Financial
2010-07-16,MS,24.74,Financial
2010-07-19,MS,24.78,Financial
2010-07-20,MS,25.22,Financial
2010-07-21,MS,26.8,Financial
2010-07-22,MS,26.79,Financial
2010-07-23,MS,26.89,Financial
2010-07-26,MS,27,Financial
2010-07-27,MS,27,Financial
2010-07-28,MS,27.01,Financial
2010-07-29,MS,26.99,Financial
2010-07-30,MS,26.99,Financial
2010-08-02,MS,27.68,Financial
2010-08-03,MS,27.49,Financial
2010-08-04,MS,27.87,Financial
2010-08-05,MS,27.84,Financial
2010-08-06,MS,27.65,Financial
2010-08-09,MS,27.45,Financial
2010-08-10,MS,27.33,Financial
2010-08-11,MS,26.43,Financial
2010-08-12,MS,26.12,Financial
2010-08-13,MS,25.9,Financial
2010-08-16,MS,25.7,Financial
2010-08-17,MS,26.2,Financial
2010-08-18,MS,26.26,Financial
2010-08-19,MS,25.99,Financial
2010-08-20,MS,25.92,Financial
2010-08-23,MS,25.72,Financial
2010-08-24,MS,25.13,Financial
2010-08-25,MS,25.1,Financial
2010-08-26,MS,24.63,Financial
2010-08-27,MS,25.03,Financial
2010-08-30,MS,24.43,Financial
2010-08-31,MS,24.69,Financial
2010-09-01,MS,25.41,Financial
2010-09-02,MS,25.68,Financial
2010-09-03,MS,26.66,Financial
2010-09-07,MS,25.67,Financial
2010-09-08,MS,25.97,Financial
2010-09-09,MS,27.01,Financial
2010-09-10,MS,27.19,Financial
2010-09-13,MS,27.77,Financial
2010-09-14,MS,27.52,Financial
2010-09-15,MS,27.24,Financial
2010-09-16,MS,26.78,Financial
2010-09-17,MS,26.47,Financial
2010-09-20,MS,26.84,Financial
2010-09-21,MS,26.06,Financial
2010-09-22,MS,24.95,Financial
2010-09-23,MS,24.74,Financial
2010-09-24,MS,25.15,Financial
2010-09-27,MS,24.87,Financial
2010-09-28,MS,24.5,Financial
2010-09-29,MS,24.48,Financial
2010-09-30,MS,24.68,Financial
2010-10-01,MS,25.02,Financial
2010-10-04,MS,24.71,Financial
2010-10-05,MS,25.47,Financial
2010-10-06,MS,25.38,Financial
2010-10-07,MS,25.07,Financial
2010-10-08,MS,25.32,Financial
2010-10-11,MS,25.15,Financial
2010-10-12,MS,25.93,Financial
2010-10-13,MS,25.94,Financial
2010-10-14,MS,25.44,Financial
2010-10-15,MS,25.02,Financial
2010-10-18,MS,25.4,Financial
2010-10-19,MS,25.39,Financial
2010-10-20,MS,25.38,Financial
2010-10-21,MS,24.6,Financial
2010-10-22,MS,24.52,Financial
2010-10-25,MS,24.38,Financial
2010-10-26,MS,24.19,Financial
2010-10-27,MS,24.4,Financial
2010-10-28,MS,24.86,Financial
2010-10-29,MS,24.87,Financial
2010-11-01,MS,24.68,Financial
2010-11-02,MS,24.61,Financial
2010-11-03,MS,25.4,Financial
2010-11-04,MS,26.37,Financial
2010-11-05,MS,27.28,Financial
2010-11-08,MS,27.21,Financial
2010-11-09,MS,26.32,Financial
2010-11-10,MS,26.55,Financial
2010-11-11,MS,26.31,Financial
2010-11-12,MS,25.57,Financial
2010-11-15,MS,26,Financial
2010-11-16,MS,25.63,Financial
2010-11-17,MS,25.09,Financial
2010-11-18,MS,25.57,Financial
2010-11-19,MS,25.62,Financial
2010-11-22,MS,25.06,Financial
2010-11-23,MS,24.66,Financial
2010-11-24,MS,25.15,Financial
2010-11-26,MS,24.74,Financial
2010-11-29,MS,24.92,Financial
2010-11-30,MS,24.46,Financial
2010-12-01,MS,24.92,Financial
2010-12-02,MS,25.61,Financial
2010-12-03,MS,25.64,Financial
2010-12-06,MS,25.54,Financial
2010-12-07,MS,25.66,Financial
2010-12-08,MS,26.47,Financial
2010-12-09,MS,26.71,Financial
2010-12-10,MS,26.95,Financial
2010-12-13,MS,26.94,Financial
2010-12-14,MS,26.63,Financial
2010-12-15,MS,26.2,Financial
2010-12-16,MS,26.01,Financial
2010-12-17,MS,26.24,Financial
2010-12-20,MS,26.26,Financial
2010-12-21,MS,26.86,Financial
2010-12-22,MS,27.4,Financial
2010-12-23,MS,27.41,Financial
2010-12-27,MS,27.51,Financial
2010-12-28,MS,27.66,Financial
2010-12-29,MS,27.28,Financial
2010-12-30,MS,27.33,Financial
2010-12-31,MS,27.21,Financial
2010-01-04,AMZN,133.89999,Consumer
2010-01-05,AMZN,134.69,Consumer
2010-01-06,AMZN,132.25,Consumer
2010-01-07,AMZN,130,Consumer
2010-01-08,AMZN,133.52,Consumer
2010-01-11,AMZN,130.308,Consumer
2010-01-12,AMZN,127.35,Consumer
2010-01-13,AMZN,129.11,Consumer
2010-01-14,AMZN,127.35,Consumer
2010-01-15,AMZN,127.14,Consumer
2010-01-19,AMZN,127.61,Consumer
2010-01-20,AMZN,125.78,Consumer
2010-01-21,AMZN,126.62,Consumer
2010-01-22,AMZN,121.43,Consumer
2010-01-25,AMZN,120.31,Consumer
2010-01-26,AMZN,119.48,Consumer
2010-01-27,AMZN,122.75,Consumer
2010-01-28,AMZN,126.03,Consumer
2010-01-29,AMZN,125.41,Consumer
2010-02-01,AMZN,118.87,Consumer
2010-02-02,AMZN,118.12,Consumer
2010-02-03,AMZN,119.1,Consumer
2010-02-04,AMZN,115.94,Consumer
2010-02-05,AMZN,117.39,Consumer
2010-02-08,AMZN,116.83,Consumer
2010-02-09,AMZN,118.03,Consumer
2010-02-10,AMZN,117.36,Consumer
2010-02-11,AMZN,120.09,Consumer
2010-02-12,AMZN,119.66,Consumer
2010-02-16,AMZN,117.53,Consumer
2010-02-17,AMZN,116.31,Consumer
2010-02-18,AMZN,118.08,Consumer
2010-02-19,AMZN,117.52,Consumer
2010-02-22,AMZN,118.01,Consumer
2010-02-23,AMZN,117.24,Consumer
2010-02-24,AMZN,119.72,Consumer
2010-02-25,AMZN,118.2,Consumer
2010-02-26,AMZN,118.4,Consumer
2010-03-01,AMZN,124.54,Consumer
2010-03-02,AMZN,125.53,Consumer
2010-03-03,AMZN,125.89,Consumer
2010-03-04,AMZN,128.53,Consumer
2010-03-05,AMZN,128.91,Consumer
2010-03-08,AMZN,130.11,Consumer
2010-03-09,AMZN,128.82001,Consumer
2010-03-10,AMZN,130.50999,Consumer
2010-03-11,AMZN,133.58,Consumer
2010-03-12,AMZN,131.82001,Consumer
2010-03-15,AMZN,131.13,Consumer
2010-03-16,AMZN,131.78999,Consumer
2010-03-17,AMZN,131.34,Consumer
2010-03-18,AMZN,132.75999,Consumer
2010-03-19,AMZN,130.35001,Consumer
2010-03-22,AMZN,130.47,Consumer
2010-03-23,AMZN,129.25999,Consumer
2010-03-24,AMZN,128.03999,Consumer
2010-03-25,AMZN,134.73,Consumer
2010-03-26,AMZN,135.06,Consumer
2010-03-29,AMZN,135.12,Consumer
2010-03-30,AMZN,136.57899,Consumer
2010-03-31,AMZN,135.77,Consumer
2010-04-01,AMZN,131.81,Consumer
2010-04-05,AMZN,131.49001,Consumer
2010-04-06,AMZN,135.56,Consumer
2010-04-07,AMZN,134.87,Consumer
2010-04-08,AMZN,140.96001,Consumer
2010-04-09,AMZN,140.06,Consumer
2010-04-12,AMZN,141.2,Consumer
2010-04-13,AMZN,140.16,Consumer
2010-04-14,AMZN,144.28,Consumer
2010-04-15,AMZN,145.82001,Consumer
2010-04-16,AMZN,142.17101,Consumer
2010-04-19,AMZN,142.42999,Consumer
2010-04-20,AMZN,144.2,Consumer
2010-04-21,AMZN,146.42999,Consumer
2010-04-22,AMZN,150.09,Consumer
2010-04-23,AMZN,143.63,Consumer
2010-04-26,AMZN,147.11,Consumer
2010-04-27,AMZN,142.02,Consumer
2010-04-28,AMZN,139.35001,Consumer
2010-04-29,AMZN,141.73,Consumer
2010-04-30,AMZN,137.10001,Consumer
2010-05-03,AMZN,137.49001,Consumer
2010-05-04,AMZN,129.83,Consumer
2010-05-05,AMZN,130.92999,Consumer
2010-05-06,AMZN,128.71001,Consumer
2010-05-07,AMZN,124.98,Consumer
2010-05-10,AMZN,131.28999,Consumer
2010-05-11,AMZN,130.46001,Consumer
2010-05-12,AMZN,133.87,Consumer
2010-05-13,AMZN,131.47,Consumer
2010-05-14,AMZN,128.533,Consumer
2010-05-17,AMZN,128.91,Consumer
2010-05-18,AMZN,126.28,Consumer
2010-05-19,AMZN,124.59,Consumer
2010-05-20,AMZN,119.71,Consumer
2010-05-21,AMZN,122.72,Consumer
2010-05-24,AMZN,122.12,Consumer
2010-05-25,AMZN,124.86,Consumer
2010-05-26,AMZN,123.21,Consumer
2010-05-27,AMZN,126.7,Consumer
2010-05-28,AMZN,125.46,Consumer
2010-06-01,AMZN,123.24,Consumer
2010-06-02,AMZN,126.31,Consumer
2010-06-03,AMZN,128.75999,Consumer
2010-06-04,AMZN,122.77,Consumer
2010-06-07,AMZN,122.01,Consumer
2010-06-08,AMZN,118.835,Consumer
2010-06-09,AMZN,117.91,Consumer
2010-06-10,AMZN,123.21,Consumer
2010-06-11,AMZN,123.03,Consumer
2010-06-14,AMZN,123.83,Consumer
2010-06-15,AMZN,126.84,Consumer
2010-06-16,AMZN,126.9,Consumer
2010-06-17,AMZN,125.89,Consumer
2010-06-18,AMZN,125.83,Consumer
2010-06-21,AMZN,122.55,Consumer
2010-06-22,AMZN,122.307,Consumer
2010-06-23,AMZN,121.45,Consumer
2010-06-24,AMZN,118.33,Consumer
2010-06-25,AMZN,121,Consumer
2010-06-28,AMZN,117.8,Consumer
2010-06-29,AMZN,108.61,Consumer
2010-06-30,AMZN,109.26,Consumer
2010-07-01,AMZN,110.96,Consumer
2010-07-02,AMZN,109.14,Consumer
2010-07-06,AMZN,110.06,Consumer
2010-07-07,AMZN,113.43,Consumer
2010-07-08,AMZN,116.22,Consumer
2010-07-09,AMZN,117.26,Consumer
2010-07-12,AMZN,119.51,Consumer
2010-07-13,AMZN,123.65,Consumer
2010-07-14,AMZN,123.3,Consumer
2010-07-15,AMZN,122.06,Consumer
2010-07-16,AMZN,118.49,Consumer
2010-07-19,AMZN,119.94,Consumer
2010-07-20,AMZN,120.1,Consumer
2010-07-21,AMZN,117.43,Consumer
2010-07-22,AMZN,120.07,Consumer
2010-07-23,AMZN,118.87,Consumer
2010-07-26,AMZN,118.4,Consumer
2010-07-27,AMZN,117.13,Consumer
2010-07-28,AMZN,117.13,Consumer
2010-07-29,AMZN,116.86,Consumer
2010-07-30,AMZN,117.89,Consumer
2010-08-02,AMZN,120.07,Consumer
2010-08-03,AMZN,122.42,Consumer
2010-08-04,AMZN,127.58,Consumer
2010-08-05,AMZN,127.83,Consumer
2010-08-06,AMZN,128.32001,Consumer
2010-08-09,AMZN,128.83,Consumer
2010-08-10,AMZN,130,Consumer
2010-08-11,AMZN,125.89,Consumer
2010-08-12,AMZN,126.56,Consumer
2010-08-13,AMZN,124.69,Consumer
2010-08-16,AMZN,126.07,Consumer
2010-08-17,AMZN,128.86,Consumer
2010-08-18,AMZN,129.64999,Consumer
2010-08-19,AMZN,127.57,Consumer
2010-08-20,AMZN,127.76,Consumer
2010-08-23,AMZN,126.6,Consumer
2010-08-24,AMZN,124.53,Consumer
2010-08-25,AMZN,126.85,Consumer
2010-08-26,AMZN,124.86,Consumer
2010-08-27,AMZN,126.64,Consumer
2010-08-30,AMZN,123.79,Consumer
2010-08-31,AMZN,124.83,Consumer
2010-09-01,AMZN,132.49001,Consumer
2010-09-02,AMZN,135.21001,Consumer
2010-09-03,AMZN,138.78999,Consumer
2010-09-07,AMZN,137.22,Consumer
2010-09-08,AMZN,139.14,Consumer
2010-09-09,AMZN,140.38,Consumer
2010-09-10,AMZN,142.44,Consumer
2010-09-13,AMZN,145.07001,Consumer
2010-09-14,AMZN,145.75,Consumer
2010-09-15,AMZN,145.45,Consumer
2010-09-16,AMZN,148.13,Consumer
2010-09-17,AMZN,148.325,Consumer
2010-09-20,AMZN,151.30479,Consumer
2010-09-21,AMZN,150.73,Consumer
2010-09-22,AMZN,151.83,Consumer
2010-09-23,AMZN,152.85001,Consumer
2010-09-24,AMZN,160.73,Consumer
