PERMNO,date,TICKER,PRC,VOL
38703,20090812,WFC,27.17000,53521000
38703,20090813,WFC,27.88000,49493700
38703,20090814,WFC,27.73000,45055900
38703,20090817,WFC,26.30000,51950200
38703,20090818,WFC,26.34000,36659800
38703,20090819,WFC,26.61000,46441900
38703,20090820,WFC,27.48000,48102700
38703,20090821,WFC,27.94000,51137800
38703,20090824,WFC,27.32000,51642300
38703,20090825,WFC,27.33000,42789000
38703,20090826,WFC,27.62000,43310800
38703,20090827,WFC,27.74000,35292700
38703,20090828,WFC,27.30000,35405800
38703,20090831,WFC,27.52000,35617700
38703,20090901,WFC,26.21000,87353200
38703,20090902,WFC,26.09000,53902400
38703,20090903,WFC,26.91000,39473700
38703,20090904,WFC,26.91000,31560500
38703,20090908,WFC,26.98000,31748300
38703,20090909,WFC,27.68000,47486900
38703,20090910,WFC,27.86000,40947000
38703,20090911,WFC,27.43000,33802700
38703,20090914,WFC,27.92000,32056100
38703,20090915,WFC,28.58000,50756700
38703,20090916,WFC,29.41000,49675000
38703,20090917,WFC,28.78000,36880400
38703,20090918,WFC,28.49000,42749200
38703,20090921,WFC,28.29000,34390700
38703,20090922,WFC,29.39000,45230200
38703,20090923,WFC,28.76000,38182200
38703,20090924,WFC,28.45000,46650800
38703,20090925,WFC,28.19000,34486100
38703,20090928,WFC,28.90000,31326800
38703,20090929,WFC,28.35000,29705900
38703,20090930,WFC,28.18000,39193800
38703,20091001,WFC,26.60000,56454800
38703,20091002,WFC,26.28000,52060800
38703,20091005,WFC,28.09000,56118100
38703,20091006,WFC,28.66000,59077500
38703,20091007,WFC,29.26000,41824000
38703,20091008,WFC,29.05000,45338900
38703,20091009,WFC,29.21000,29225700
38703,20091012,WFC,30.28000,52504500
38703,20091013,WFC,30.06000,38648600
38703,20091014,WFC,31.34000,62894500
38703,20091015,WFC,31.38000,39078100
38703,20091016,WFC,30.02000,57472400
38703,20091019,WFC,30.07000,32327400
38703,20091020,WFC,30.46000,41722600
38703,20091021,WFC,28.90000,113718700
38703,20091022,WFC,30.17000,74918600
38703,20091023,WFC,29.32000,49377700
38703,20091026,WFC,28.45000,55207800
38703,20091027,WFC,28.39000,49826100
38703,20091028,WFC,27.46000,57274600
38703,20091029,WFC,28.57000,47894300
38703,20091030,WFC,27.52000,66430200
38703,20091102,WFC,27.61000,55589600
38703,20091103,WFC,27.74000,37878300
38703,20091104,WFC,26.82000,46075800
38703,20091105,WFC,27.29000,53391400
38703,20091106,WFC,27.12000,37613200
38703,20091109,WFC,28.40000,44419900
38703,20091110,WFC,28.10000,35216700
38703,20091111,WFC,28.80000,40089700
38703,20091112,WFC,28.22000,34734100
38703,20091113,WFC,27.68000,36576600
38703,20091116,WFC,28.21000,45270900
38703,20091117,WFC,28.37000,29199400
38703,20091118,WFC,28.86000,27288700
38703,20091119,WFC,28.32000,30854400
38703,20091120,WFC,27.87000,41881100
38703,20091123,WFC,28.07000,32741700
38703,20091124,WFC,27.86000,29019000
38703,20091125,WFC,27.83000,22885000
38703,20091127,WFC,27.14000,23176700
38703,20091130,WFC,28.04000,36744100
38703,20091201,WFC,27.99000,33173400
38703,20091202,WFC,27.45000,35368000
38703,20091203,WFC,26.49000,66620500
38703,20091204,WFC,26.96000,63923500
38703,20091207,WFC,26.36000,35764600
38703,20091208,WFC,26.03000,42682300
38703,20091209,WFC,25.96000,35696900
38703,20091210,WFC,25.32000,62139400
38703,20091211,WFC,25.41000,48496300
38703,20091214,WFC,25.49000,43877900
38703,20091215,WFC,25.66000,254575800
38703,20091216,WFC,25.84000,87439700
38703,20091217,WFC,26.07000,80733500
38703,20091218,WFC,26.78000,145756600
38703,20091221,WFC,27.34000,47247400
38703,20091222,WFC,27.16000,45702900
38703,20091223,WFC,26.85000,25516700
38703,20091224,WFC,27.09000,10481100
38703,20091228,WFC,26.75000,19760600
38703,20091229,WFC,26.68000,18591200
38703,20091230,WFC,26.82000,19089700
38703,20091231,WFC,26.99000,28942900
58246,20070103,NTRS,61.31000,1278167
58246,20070104,NTRS,60.77000,1685523
58246,20070105,NTRS,59.97000,1710727
58246,20070108,NTRS,60.52000,1396403
58246,20070109,NTRS,61.02000,1585912
58246,20070110,NTRS,61.31000,1179246
58246,20070111,NTRS,61.53000,863391
58246,20070112,NTRS,61.57000,1014632
58246,20070116,NTRS,62.33000,2398709
58246,20070117,NTRS,60.17000,5962347
58246,20070118,NTRS,60.59000,1991660
58246,20070119,NTRS,60.57000,1243719
58246,20070122,NTRS,60.61000,1002311
58246,20070123,NTRS,60.37000,578880
58246,20070124,NTRS,60.95000,693630
58246,20070125,NTRS,60.20000,978022
58246,20070126,NTRS,60.03000,862027
58246,20070129,NTRS,60.22000,832199
58246,20070130,NTRS,60.47000,498609
58246,20070131,NTRS,60.75000,859118
58246,20070201,NTRS,61.04000,725337
58246,20070202,NTRS,60.66000,1278863
58246,20070205,NTRS,61.99000,1644450
58246,20070206,NTRS,62.26000,1011040
58246,20070207,NTRS,62.40000,548610
58246,20070208,NTRS,62.38000,563933
58246,20070209,NTRS,61.94000,801610
58246,20070212,NTRS,62.01000,459853
58246,20070213,NTRS,62.17000,597526
58246,20070214,NTRS,62.72000,621090
58246,20070215,NTRS,63.09000,572345
58246,20070216,NTRS,63.08000,708342
58246,20070220,NTRS,63.36000,496873
58246,20070221,NTRS,63.04000,651405
58246,20070222,NTRS,63.15000,839136
58246,20070223,NTRS,62.81000,728625
58246,20070226,NTRS,62.37000,615775
58246,20070227,NTRS,59.91000,1223761
58246,20070228,NTRS,60.30000,857010
58246,20070301,NTRS,60.09000,1380378
58246,20070302,NTRS,59.51000,970865
58246,20070305,NTRS,58.51000,1067935
58246,20070306,NTRS,59.79000,1246284
58246,20070307,NTRS,58.98000,922490
58246,20070308,NTRS,59.42000,678289
58246,20070309,NTRS,59.40000,639253
58246,20070312,NTRS,58.95000,724372
58246,20070313,NTRS,56.82000,1314985
58246,20070314,NTRS,57.84000,1703521
58246,20070315,NTRS,58.03000,968075
58246,20070316,NTRS,57.85000,1438528
58246,20070319,NTRS,58.61000,882276
58246,20070320,NTRS,59.14000,868532
58246,20070321,NTRS,61.33000,1527932
58246,20070322,NTRS,61.01000,1347036
58246,20070323,NTRS,61.36000,969375
58246,20070326,NTRS,61.18000,978365
58246,20070327,NTRS,60.31000,595697
58246,20070328,NTRS,59.78000,1261233
58246,20070329,NTRS,60.39000,898875
58246,20070330,NTRS,60.14000,1004094
58246,20070402,NTRS,59.96000,799085
58246,20070403,NTRS,60.69000,928309
58246,20070404,NTRS,60.35000,805981
58246,20070405,NTRS,61.05000,558257
58246,20070409,NTRS,60.83000,697884
58246,20070410,NTRS,60.50000,608677
58246,20070411,NTRS,60.43000,954588
58246,20070412,NTRS,60.41000,1038834
58246,20070413,NTRS,61.20000,709608
58246,20070416,NTRS,62.55000,1558577
58246,20070417,NTRS,64.28000,2283217
58246,20070418,NTRS,64.64000,1451600
58246,20070419,NTRS,63.94000,1406739
58246,20070420,NTRS,64.60000,1278647
58246,20070423,NTRS,64.24000,738542
58246,20070424,NTRS,63.97000,797937
58246,20070425,NTRS,64.86000,1081163
58246,20070426,NTRS,64.43000,1297611
58246,20070427,NTRS,64.12000,797786
58246,20070430,NTRS,62.95000,1226811
58246,20070501,NTRS,63.03000,1268798
58246,20070502,NTRS,63.42000,812377
58246,20070503,NTRS,63.84000,574101
58246,20070504,NTRS,63.76000,480090
58246,20070507,NTRS,64.11000,868197
58246,20070508,NTRS,64.10000,831630
58246,20070509,NTRS,65.07000,1435308
58246,20070510,NTRS,64.22000,1260867
58246,20070511,NTRS,64.83000,918124
58246,20070514,NTRS,64.09000,815864
58246,20070515,NTRS,63.71000,1110425
58246,20070516,NTRS,64.35000,1020193
58246,20070517,NTRS,64.03000,907365
58246,20070518,NTRS,64.17000,1086246
58246,20070521,NTRS,64.07000,991923
58246,20070522,NTRS,64.21000,1169801
58246,20070523,NTRS,64.28000,1237873
58246,20070524,NTRS,63.79000,1542658
58246,20070525,NTRS,64.55000,1200904
58246,20070529,NTRS,64.50000,859474
58246,20070530,NTRS,65.02000,977206
58246,20070531,NTRS,65.08000,1186403
58246,20070601,NTRS,65.04000,1286131
58246,20070604,NTRS,65.17000,705902
58246,20070605,NTRS,64.02000,1330756
58246,20070606,NTRS,63.85000,1477187
58246,20070607,NTRS,62.55000,1488505
58246,20070608,NTRS,63.73000,1282399
58246,20070611,NTRS,64.19000,637026
58246,20070612,NTRS,63.20000,1028516
58246,20070613,NTRS,64.84000,1308483
58246,20070614,NTRS,64.85000,924439
58246,20070615,NTRS,65.37000,1374198
58246,20070618,NTRS,65.37000,685482
58246,20070619,NTRS,65.77000,882013
58246,20070620,NTRS,65.01000,890699
58246,20070621,NTRS,65.18000,1150627
58246,20070622,NTRS,64.12000,1821936
58246,20070625,NTRS,63.90000,982677
58246,20070626,NTRS,63.94000,1286465
58246,20070627,NTRS,63.68000,1517532
58246,20070628,NTRS,64.80000,1606486
58246,20070629,NTRS,64.24000,1145161
58246,20070702,NTRS,64.77000,859353
58246,20070703,NTRS,65.00000,333936
58246,20070705,NTRS,64.67000,674733
58246,20070706,NTRS,64.93000,621852
58246,20070709,NTRS,65.35000,1519418
58246,20070710,NTRS,64.66000,1893881
58246,20070711,NTRS,64.49000,1688726
58246,20070712,NTRS,66.87000,1716417
58246,20070713,NTRS,66.25000,1301862
58246,20070716,NTRS,67.13000,1236706
58246,20070717,NTRS,67.89000,1277673
58246,20070718,NTRS,67.31000,1736699
58246,20070719,NTRS,66.35000,1554758
58246,20070720,NTRS,64.98000,2136785
58246,20070723,NTRS,65.38000,1227421
58246,20070724,NTRS,63.10000,1185857
58246,20070725,NTRS,63.18000,1631600
58246,20070726,NTRS,62.11000,2129771
58246,20070727,NTRS,62.18000,1960643
58246,20070730,NTRS,63.98000,2413580
58246,20070731,NTRS,62.46000,2117486
58246,20070801,NTRS,62.80000,2155616
58246,20070802,NTRS,64.07000,1718451
58246,20070803,NTRS,61.79000,1938990
58246,20070806,NTRS,65.28000,2578333
58246,20070807,NTRS,65.81000,2451623
58246,20070808,NTRS,67.72000,2221759
58246,20070809,NTRS,64.51000,2613540
58246,20070810,NTRS,63.50000,1896269
58246,20070813,NTRS,63.98000,1927101
58246,20070814,NTRS,60.97000,1961353
58246,20070815,NTRS,60.51000,1560649
58246,20070816,NTRS,63.39000,2578743
58246,20070817,NTRS,64.85000,2352741
58246,20070820,NTRS,62.23000,1706275
58246,20070821,NTRS,62.44000,1281666
58246,20070822,NTRS,62.74000,994919
58246,20070823,NTRS,61.02000,2183528
58246,20070824,NTRS,61.73000,1099491
58246,20070827,NTRS,61.82000,765580
58246,20070828,NTRS,59.56000,1500490
58246,20070829,NTRS,60.82000,1265134
58246,20070830,NTRS,60.96000,1088990
58246,20070831,NTRS,61.46000,944259
58246,20070904,NTRS,61.84000,733669
58246,20070905,NTRS,60.92000,900490
58246,20070906,NTRS,60.47000,981493
58246,20070907,NTRS,59.35000,803379
58246,20070910,NTRS,59.85000,836808
58246,20070911,NTRS,60.80000,813290
58246,20070912,NTRS,60.54000,639095
58246,20070913,NTRS,61.83000,927598
58246,20070914,NTRS,62.35000,697423
58246,20070917,NTRS,62.02000,597546
58246,20070918,NTRS,66.00000,1494305
58246,20070919,NTRS,66.58000,1793977
58246,20070920,NTRS,65.38000,1090414
58246,20070921,NTRS,65.49000,1653816
58246,20070924,NTRS,64.42000,1113098
58246,20070925,NTRS,65.06000,1294265
58246,20070926,NTRS,65.73000,1112563
58246,20070927,NTRS,66.51000,554694
58246,20070928,NTRS,66.27000,900311
58246,20071001,NTRS,67.68000,1104457
58246,20071002,NTRS,67.75000,809581
58246,20071003,NTRS,67.51000,861025
58246,20071004,NTRS,67.68000,603513
58246,20071005,NTRS,69.68000,1714698
58246,20071008,NTRS,70.76000,1717514
58246,20071009,NTRS,72.05990,1393068
58246,20071010,NTRS,72.40000,1691330
58246,20071011,NTRS,70.62000,1716346
58246,20071012,NTRS,70.40000,1462680
58246,20071015,NTRS,69.77000,1365549
58246,20071016,NTRS,71.37000,2772397
58246,20071017,NTRS,69.26000,3911972
58246,20071018,NTRS,69.85000,1523230
58246,20071019,NTRS,68.65000,2151888
58246,20071022,NTRS,69.76000,1611024
58246,20071023,NTRS,72.29000,2003906
58246,20071024,NTRS,72.60000,2536272
58246,20071025,NTRS,72.98000,2089567
58246,20071026,NTRS,74.35000,1992117
58246,20071029,NTRS,74.77000,1545013
58246,20071030,NTRS,74.20000,1726860
58246,20071031,NTRS,75.21000,2326652
58246,20071101,NTRS,71.49000,1762196
58246,20071102,NTRS,72.84000,2077564
58246,20071105,NTRS,73.64000,2021727
58246,20071106,NTRS,76.72000,1704729
58246,20071107,NTRS,74.52000,2196359
58246,20071108,NTRS,76.15990,1739199
58246,20071109,NTRS,76.11000,1819057
58246,20071112,NTRS,76.88000,3048497
58246,20071113,NTRS,80.21000,2026827
58246,20071114,NTRS,78.52000,3055421
58246,20071115,NTRS,75.83000,2657638
58246,20071116,NTRS,76.32000,2124206
58246,20071119,NTRS,75.01000,2102073
58246,20071120,NTRS,76.16000,2189065
58246,20071121,NTRS,74.75000,1768636
58246,20071123,NTRS,76.94000,530648
58246,20071126,NTRS,74.36000,1562668
58246,20071127,NTRS,75.88000,1755047
58246,20071128,NTRS,79.68000,2353301
58246,20071129,NTRS,79.83000,2060347
58246,20071130,NTRS,80.99000,2450140
58246,20071203,NTRS,80.32000,1677544
58246,20071204,NTRS,80.43000,1615453
58246,20071205,NTRS,79.56000,3251760
58246,20071206,NTRS,79.98000,1928614
58246,20071207,NTRS,78.37000,2201755
58246,20071210,NTRS,80.23000,2351315
58246,20071211,NTRS,76.51000,2040983
58246,20071212,NTRS,77.55000,1738781
58246,20071213,NTRS,77.49000,1650100
58246,20071214,NTRS,75.41000,1790260
58246,20071217,NTRS,74.46000,1738651
58246,20071218,NTRS,74.32000,2067154
58246,20071219,NTRS,75.28000,1258274
58246,20071220,NTRS,76.48000,1792846
58246,20071221,NTRS,77.38000,2510260
58246,20071224,NTRS,78.32000,408277
58246,20071226,NTRS,78.52000,567911
58246,20071227,NTRS,77.17000,866692
58246,20071228,NTRS,76.72000,789425
58246,20071231,NTRS,76.58000,957810
58246,20080102,NTRS,74.06000,1665154
58246,20080103,NTRS,76.06000,2660939
58246,20080104,NTRS,73.16000,2272396
58246,20080107,NTRS,73.63000,1754861
58246,20080108,NTRS,71.15000,2279699
58246,20080109,NTRS,72.99000,3815145
58246,20080110,NTRS,74.60000,2991465
58246,20080111,NTRS,74.15000,1836873
58246,20080114,NTRS,74.00000,2221373
58246,20080115,NTRS,69.78000,3033164
58246,20080116,NTRS,72.53000,3919553
58246,20080117,NTRS,71.50000,3184623
58246,20080118,NTRS,69.21000,3014649
58246,20080122,NTRS,69.99000,3630159
58246,20080123,NTRS,71.22000,3388745
58246,20080124,NTRS,70.23000,3868549
58246,20080125,NTRS,69.44000,2260507
58246,20080128,NTRS,70.53000,3024659
58246,20080129,NTRS,71.77000,1787528
58246,20080130,NTRS,72.28000,2831700
58246,20080131,NTRS,73.36000,3099174
58246,20080201,NTRS,73.80000,2643573
58246,20080204,NTRS,72.54000,1209320
58246,20080205,NTRS,69.67000,1582898
58246,20080206,NTRS,69.80000,2040289
58246,20080207,NTRS,72.22000,2074713
58246,20080208,NTRS,70.53000,1703025
58246,20080211,NTRS,70.59000,1073218
58246,20080212,NTRS,72.04000,1920389
58246,20080213,NTRS,72.98000,1867528
58246,20080214,NTRS,72.75000,1787646
58246,20080215,NTRS,72.66000,1484848
58246,20080219,NTRS,71.23000,1979466
58246,20080220,NTRS,73.03000,1983498
58246,20080221,NTRS,71.40000,1417803
58246,20080222,NTRS,70.27000,2921209
58246,20080225,NTRS,72.28000,2279728
58246,20080226,NTRS,71.60000,1659721
58246,20080227,NTRS,71.35000,1396703
58246,20080228,NTRS,69.81000,1149952
58246,20080229,NTRS,67.63000,2009950
58246,20080303,NTRS,68.47000,2805393
58246,20080304,NTRS,68.86000,2484912
58246,20080305,NTRS,69.01000,2093960
58246,20080306,NTRS,66.44000,1834674
58246,20080307,NTRS,66.91000,2182677
58246,20080310,NTRS,65.30000,2112720
58246,20080311,NTRS,70.04000,2163228
58246,20080312,NTRS,68.12000,2233811
58246,20080313,NTRS,68.80000,2614925
58246,20080314,NTRS,66.08000,2432530
58246,20080317,NTRS,64.83000,3949464
58246,20080318,NTRS,70.23000,4028240
58246,20080319,NTRS,66.36000,3324664
58246,20080320,NTRS,69.60000,3050315
58246,20080324,NTRS,68.96000,1892761
58246,20080325,NTRS,70.02000,1792970
58246,20080326,NTRS,67.68000,1448761
58246,20080327,NTRS,66.76000,1950567
58246,20080328,NTRS,65.53000,1421173
58246,20080331,NTRS,66.47000,1995058
58246,20080401,NTRS,71.19000,2547789
58246,20080402,NTRS,70.78000,2045935
58246,20080403,NTRS,71.66000,1592338
58246,20080404,NTRS,69.90000,1513641
58246,20080407,NTRS,70.27000,1661654
58246,20080408,NTRS,68.85000,1658244
58246,20080409,NTRS,66.85000,2743490
58246,20080410,NTRS,66.77000,2812129
58246,20080411,NTRS,67.22000,2249171
58246,20080414,NTRS,65.00000,2453611
58246,20080415,NTRS,68.04000,4037185
58246,20080416,NTRS,72.28000,3202293
58246,20080417,NTRS,73.15000,2919057
58246,20080418,NTRS,72.91000,2367286
58246,20080421,NTRS,74.10000,2075375
58246,20080422,NTRS,73.43000,2113130
58246,20080423,NTRS,75.08000,3465560
58246,20080424,NTRS,74.91000,2528469
58246,20080425,NTRS,76.70000,1726002
58246,20080428,NTRS,74.95000,1847726
58246,20080429,NTRS,74.60000,1558406
58246,20080430,NTRS,74.11000,2045753
58246,20080501,NTRS,77.16000,1666042
58246,20080502,NTRS,75.92000,1907998
58246,20080505,NTRS,76.07000,1276851
58246,20080506,NTRS,76.65000,1428713
58246,20080507,NTRS,73.82000,1222087
58246,20080508,NTRS,74.26000,1333635
58246,20080509,NTRS,72.95000,1322845
58246,20080512,NTRS,75.84000,1003681
58246,20080513,NTRS,75.45000,1878881
58246,20080514,NTRS,76.06000,1739789
58246,20080515,NTRS,77.58000,1612759
58246,20080516,NTRS,76.06000,1631299
58246,20080519,NTRS,75.43000,1425127
58246,20080520,NTRS,74.66000,1637298
58246,20080521,NTRS,73.57000,1575335
58246,20080522,NTRS,75.01000,1796040
58246,20080523,NTRS,74.71000,2281774
58246,20080527,NTRS,75.19000,1880471
58246,20080528,NTRS,75.32000,1619754
58246,20080529,NTRS,76.29000,1417557
58246,20080530,NTRS,76.00000,1322046
58246,20080602,NTRS,74.54000,1619504
58246,20080603,NTRS,74.04000,2010421
58246,20080604,NTRS,71.97000,3017079
58246,20080605,NTRS,74.28000,1940985
58246,20080606,NTRS,71.37000,1799480
58246,20080609,NTRS,70.04000,1788849
58246,20080610,NTRS,70.79000,1533751
58246,20080611,NTRS,68.98000,1837370
58246,20080612,NTRS,70.41000,1455909
58246,20080613,NTRS,70.91000,2606218
58246,20080616,NTRS,71.35000,1863956
58246,20080617,NTRS,70.63000,1984389
58246,20080618,NTRS,71.54000,2409232
58246,20080619,NTRS,73.81000,3095393
58246,20080620,NTRS,72.69000,4275646
58246,20080623,NTRS,70.79000,2250004
58246,20080624,NTRS,70.95000,3016549
58246,20080625,NTRS,70.86000,2084306
58246,20080626,NTRS,69.59000,1812522
58246,20080627,NTRS,68.98000,2435165
58246,20080630,NTRS,68.57000,1563317
58246,20080701,NTRS,70.23000,3193324
58246,20080702,NTRS,68.53000,2313287
58246,20080703,NTRS,67.99000,1174208
58246,20080707,NTRS,66.29000,2447106
58246,20080708,NTRS,70.94000,3386500
58246,20080709,NTRS,68.03000,2690629
58246,20080710,NTRS,69.37000,2965902
58246,20080711,NTRS,69.74000,3125184
58246,20080714,NTRS,66.44000,2733330
58246,20080715,NTRS,67.19000,5287213
58246,20080716,NTRS,76.00000,6129683
58246,20080717,NTRS,78.48000,5560201
58246,20080718,NTRS,78.13000,3890543
58246,20080721,NTRS,77.08000,2638104
58246,20080722,NTRS,80.59000,4361572
58246,20080723,NTRS,78.68000,4509227
58246,20080724,NTRS,75.47000,3244804
58246,20080725,NTRS,77.07000,2665514
58246,20080728,NTRS,74.34000,2454656
58246,20080729,NTRS,78.26000,3853269
58246,20080730,NTRS,78.63000,3076562
58246,20080731,NTRS,78.17000,2528482
58246,20080801,NTRS,78.48000,2429668
58246,20080804,NTRS,78.13000,2105263
58246,20080805,NTRS,80.81000,2643113
58246,20080806,NTRS,81.03000,2777977
58246,20080807,NTRS,77.48000,2968328
58246,20080808,NTRS,79.34000,2152453
58246,20080811,NTRS,81.11000,2739357
58246,20080812,NTRS,78.62000,2520332
58246,20080813,NTRS,76.35000,2723437
58246,20080814,NTRS,78.67000,1957056
58246,20080815,NTRS,79.30000,2376097
58246,20080818,NTRS,76.79000,2254739
58246,20080819,NTRS,75.54000,2198659
58246,20080820,NTRS,78.19000,2265492
58246,20080821,NTRS,77.21000,1620071
58246,20080822,NTRS,79.36000,1752592
58246,20080825,NTRS,76.74000,1376430
58246,20080826,NTRS,77.34000,1370752
58246,20080827,NTRS,78.81000,1119794
58246,20080828,NTRS,81.60000,1628194
58246,20080829,NTRS,80.39000,1501915
58246,20080902,NTRS,80.37000,1866945
58246,20080903,NTRS,81.82000,2642452
58246,20080904,NTRS,77.41000,2804274
58246,20080905,NTRS,80.63000,2332160
58246,20080908,NTRS,84.13000,5151154
58246,20080909,NTRS,82.40000,4768731
58246,20080910,NTRS,83.70000,3716559
58246,20080911,NTRS,87.20000,4793060
58246,20080912,NTRS,87.09000,3387520
58246,20080915,NTRS,84.09000,4918090
58246,20080916,NTRS,80.34000,8862422
58246,20080917,NTRS,70.72000,8636635
58246,20080918,NTRS,75.45000,16764971
58246,20080919,NTRS,76.55000,15389979
58246,20080922,NTRS,71.00000,3247447
58246,20080923,NTRS,69.03000,2319523
58246,20080924,NTRS,73.20000,2979754
58246,20080925,NTRS,74.49000,2571915
58246,20080926,NTRS,79.90000,2337050
58246,20080929,NTRS,64.87000,3268619
58246,20080930,NTRS,72.20000,2633240
58246,20081001,NTRS,71.54000,2044762
58246,20081002,NTRS,64.81000,1939456
58246,20081003,NTRS,64.03000,2080695
58246,20081006,NTRS,60.68000,5133523
58246,20081007,NTRS,55.43000,4057382
58246,20081008,NTRS,56.80000,3413534
58246,20081009,NTRS,50.92000,3709772
58246,20081010,NTRS,56.57000,5401437
58246,20081013,NTRS,63.01000,3012697
58246,20081014,NTRS,63.77000,4503208
58246,20081015,NTRS,54.93000,2678903
58246,20081016,NTRS,58.26000,3280744
58246,20081017,NTRS,56.28000,2444562
58246,20081020,NTRS,58.41000,1812843
58246,20081021,NTRS,58.19000,2453883
58246,20081022,NTRS,51.13000,3057834
58246,20081023,NTRS,50.61000,3505737
58246,20081024,NTRS,49.54000,2586580
58246,20081027,NTRS,49.68000,2516361
58246,20081028,NTRS,54.97000,2999118
58246,20081029,NTRS,55.11000,2500188
58246,20081030,NTRS,55.55000,2326518
58246,20081031,NTRS,56.31000,2448203
58246,20081103,NTRS,53.34000,2241661
58246,20081104,NTRS,57.33000,3576522
58246,20081105,NTRS,52.28000,2079937
58246,20081106,NTRS,49.86000,1902789
58246,20081107,NTRS,51.50000,1905872
58246,20081110,NTRS,50.53000,1290308
58246,20081111,NTRS,46.51000,2883547
58246,20081112,NTRS,45.34000,2790158
58246,20081113,NTRS,49.80000,3420706
58246,20081114,NTRS,44.92000,2742975
58246,20081117,NTRS,42.16000,2698275
58246,20081118,NTRS,43.57000,3533765
58246,20081119,NTRS,38.65000,2743008
58246,20081120,NTRS,34.49000,3609145
58246,20081121,NTRS,37.94000,4200421
58246,20081124,NTRS,43.89000,4563363
58246,20081125,NTRS,41.56000,3654701
58246,20081126,NTRS,44.41000,2382321
58246,20081128,NTRS,45.89000,1671417
58246,20081201,NTRS,39.40000,3025023
58246,20081202,NTRS,42.62000,2869808
58246,20081203,NTRS,45.55000,3088892
58246,20081204,NTRS,46.17000,3506753
58246,20081205,NTRS,50.58000,2723361
58246,20081208,NTRS,52.86000,3049515
58246,20081209,NTRS,50.11000,3179943
58246,20081210,NTRS,50.27000,2213616
58246,20081211,NTRS,45.63000,2375077
58246,20081212,NTRS,45.79000,2478115
58246,20081215,NTRS,45.22000,1623711
58246,20081216,NTRS,51.00000,2536396
58246,20081217,NTRS,50.53000,1827868
58246,20081218,NTRS,49.36000,2073249
58246,20081219,NTRS,51.57000,3739986
58246,20081222,NTRS,49.97000,2231956
58246,20081223,NTRS,49.42000,1171764
58246,20081224,NTRS,49.58000,378319
58246,20081226,NTRS,49.27000,580727
58246,20081229,NTRS,47.81000,1078625
58246,20081230,NTRS,50.33000,1250686
58246,20081231,NTRS,52.14000,1902665
58246,20090102,NTRS,53.22000,2443528
58246,20090105,NTRS,52.70000,2206650
58246,20090106,NTRS,54.17000,2338752
58246,20090107,NTRS,52.26000,3081156
58246,20090108,NTRS,52.37000,2384526
58246,20090109,NTRS,50.16000,1649517
58246,20090112,NTRS,48.49000,1915600
58246,20090113,NTRS,48.25000,2538527
58246,20090114,NTRS,47.24000,2737737
58246,20090115,NTRS,48.28000,2654351
58246,20090116,NTRS,51.08000,5018296
58246,20090120,NTRS,43.93000,12300423
58246,20090121,NTRS,57.51000,11169308
58246,20090122,NTRS,54.48000,5853129
58246,20090123,NTRS,56.55000,3322380
58246,20090126,NTRS,55.21000,3281803
58246,20090127,NTRS,56.12000,3383158
58246,20090128,NTRS,61.22000,5094407
58246,20090129,NTRS,56.83000,3421561
58246,20090130,NTRS,57.52000,3744800
58246,20090202,NTRS,60.34000,4029042
58246,20090203,NTRS,58.94000,4750778
58246,20090204,NTRS,58.45000,3585552
58246,20090205,NTRS,60.34000,4925016
58246,20090206,NTRS,61.62000,3900319
58246,20090209,NTRS,62.32000,2194926
58246,20090210,NTRS,57.97000,4033375
58246,20090211,NTRS,61.01000,3460477
58246,20090212,NTRS,60.03000,4405979
58246,20090213,NTRS,57.59000,2335943
58246,20090217,NTRS,55.39000,3900800
58246,20090218,NTRS,57.02000,3351171
58246,20090219,NTRS,55.07000,3568824
58246,20090220,NTRS,56.49000,5459931
58246,20090223,NTRS,54.68000,2906761
58246,20090224,NTRS,60.79000,5172597
58246,20090225,NTRS,58.14000,4969238
58246,20090226,NTRS,56.84000,4381983
58246,20090227,NTRS,55.55000,3757065
58246,20090302,NTRS,54.32000,3373071
58246,20090303,NTRS,54.31000,4410979
58246,20090304,NTRS,53.07000,5903154
58246,20090305,NTRS,48.64000,7002206
58246,20090306,NTRS,47.38000,5278861
58246,20090309,NTRS,47.88000,3974946
58246,20090310,NTRS,53.76000,5897993
58246,20090311,NTRS,55.06000,4249171
58246,20090312,NTRS,59.04000,4863203
58246,20090313,NTRS,58.73000,4560808
58246,20090316,NTRS,55.50000,4109653
58246,20090317,NTRS,59.97000,4268963
58246,20090318,NTRS,61.77000,6001138
58246,20090319,NTRS,56.58000,5205872
58246,20090320,NTRS,57.81000,6482114
58246,20090323,NTRS,64.60000,4936697
58246,20090324,NTRS,60.93000,5080066
58246,20090325,NTRS,64.57000,4750649
58246,20090326,NTRS,62.49000,5037543
58246,20090327,NTRS,58.77000,4161371
58246,20090330,NTRS,56.99000,4346839
58246,20090331,NTRS,59.82000,4137791
58246,20090401,NTRS,62.96000,4713095
58246,20090402,NTRS,59.57000,7824750
58246,20090403,NTRS,61.38000,3461924
58246,20090406,NTRS,59.41000,2675720
58246,20090407,NTRS,56.99000,3011827
58246,20090408,NTRS,58.30000,3534923
58246,20090409,NTRS,64.12000,4901891
58246,20090413,NTRS,65.54000,3957722
58246,20090414,NTRS,61.14000,3918912
58246,20090415,NTRS,64.53000,2905073
